contract_schema_version,dataset_id,record_id,subject_id,source_files,canonical_representation,activity_raw,activity_binary,activity_label_source,container_grid_fs_hz,channel_rate_detail,ppg_channels,ppg_placement,ppg_wavelength_status,ecg_channels,ecg_reference_type,imu_channels,imu_unit_status,checksum_sha256,checksum_status,inclusion_status,inclusion_reason,known_quality_flags,evaluation_role,independence_claim,resampling_required,target_internal_fs_hz,source_manifest_sha256
external_records_v2,ptt_ppg_1_1_0_local,s8_run,s8,"[""csv/s8_run.csv"",""s8_run.hea"",""s8_run.dat"",""s8_run.atr""]",csv/s8_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,3b2300f23f9350122033046d978688797f3e742a0d6a2c5ab4a00ded629d180c,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s8_sit,s8,"[""csv/s8_sit.csv"",""s8_sit.hea"",""s8_sit.dat"",""s8_sit.atr""]",csv/s8_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,d50f3e4d58bf12a69d07ff00cf3d36657db8fabe1a793fccb327468cf51e8e27,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s8_walk,s8,"[""csv/s8_walk.csv"",""s8_walk.hea"",""s8_walk.dat"",""s8_walk.atr""]",csv/s8_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,a66863863edb1ed7b231043199998cdfcd7e81160cb6bcba8c8aec33336535bf,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s9_run,s9,"[""csv/s9_run.csv"",""s9_run.hea"",""s9_run.dat"",""s9_run.atr""]",csv/s9_run.csv,run,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,836fea3ccc673ae39dddc929da7d8615607690a80eef5d015cd09fa6e66f5798,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s9_sit,s9,"[""csv/s9_sit.csv"",""s9_sit.hea"",""s9_sit.dat"",""s9_sit.atr""]",csv/s9_sit.csv,sit,static,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,7f0a8f4b133584d9cbe9a5e2ba7afe190ec1bafb713aba40b5033dfd235d9a67,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,ptt_ppg_1_1_0_local,s9_walk,s9,"[""csv/s9_walk.csv"",""s9_walk.hea"",""s9_walk.dat"",""s9_walk.atr""]",csv/s9_walk.csv,walk,motion,record_name_official_protocol,500,PPG_acquisition_1000_to_export_500;ECG_IMU_500;loadcell_80;temperature_10,pleth_1..pleth_6,left_index_finger_distal_and_proximal,project_adopted_distal_pleth_1_red_pleth_2_ir_v2,three_lead_ra_la_ll_exported_ecg,manually_verified_r_peaks,accelerometer_xyz;gyroscope_xyz,declared_g_but_values_and_code_inference_conflict,756c77b3daef7ef85fae1148d975e7c5bcf9abf037dd3a2b34007ad773da6635,official_entry_and_full_snapshot_audit_pass,included,synchronized_ppg_ecg_imu_and_manual_verified_peaks,,heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x001,x001,"[""generated_data/x001.hea"",""generated_data/x001.dat"",""generated_data/x001.atr"",""generated_data/x001.aux""]",generated_data/x001.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x001.atr"":""faaf5721c4ffa3dd80964c4db289014ba32ebf1fcbfbab2600b8126e399aef49"",""generated_data/x001.aux"":""82e183ddd5557c53b133951b44980a8610c7f73836a4a459997560b7b46b9e52"",""generated_data/x001.dat"":""d3ed9a0857d5e73bb9e15fc49f7ccc1f3b764e8a4bf6d6e5b2bf1d813c983d92"",""generated_data/x001.hea"":""87598f52ce9c6a4f03e52fdb8e20914d7fe71aaf5502fb390d70edcd09c5cc92""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x001a,x001_variant,"[""generated_data/x001a.hea"",""generated_data/x001a.dat""]",generated_data/x001a.hea,unavailable,unavailable,none,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,none,none,not_applicable,none,none,none,not_applicable,"{""generated_data/x001a.dat"":""c1316151b179afb51e5d5ac63397dee73e7f40252d334f4489080954a831ea60"",""generated_data/x001a.hea"":""51abb3a2bbcd9f05f589101b9316b727bf3be07b6262b91b0fece68c2d3a1967""}",official_full_snapshot_audit_pass,excluded,missing_SOT_Pleth_and_required_annotations,,excluded_source_record,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x002,x002,"[""generated_data/x002.hea"",""generated_data/x002.dat"",""generated_data/x002.atr"",""generated_data/x002.aux""]",generated_data/x002.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x002.atr"":""b492cc22f97da74800bf540eec39c76c492947238cfdf1c1a495b1988fe75082"",""generated_data/x002.aux"":""4bac993e37c7bef025d30a9e8c90853783cc3c30061915d5501cbc2c135ff9d7"",""generated_data/x002.dat"":""5a239ed6166c62da7ba8955841902c186ca751f1f212e5b019b9fbed79e9cc34"",""generated_data/x002.hea"":""4d8b0f8caccb99051ab711015d10dad85392aec42591c17531874e4dc915381a""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x003,x003,"[""generated_data/x003.hea"",""generated_data/x003.dat"",""generated_data/x003.atr"",""generated_data/x003.aux""]",generated_data/x003.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x003.atr"":""86c43e9e81c0bf0fe267aebdfad4eedbbf120126e1574544657a94fc1f62fdd0"",""generated_data/x003.aux"":""d6efbb330d908b300dc36408f1ad6b9b07bb569f526caf7181acc5053493ea9d"",""generated_data/x003.dat"":""99e1b154ce5f6b58661b1d1b5b97a26eb13e248f7e696a2cfc631e5a81188ccb"",""generated_data/x003.hea"":""7b35a4d093d1c6fda97045a451b4fbd10cb7eff1ca85db6ff6152aed381eae44""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x004,x004,"[""generated_data/x004.hea"",""generated_data/x004.dat"",""generated_data/x004.atr"",""generated_data/x004.aux""]",generated_data/x004.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x004.atr"":""394f9234a84b18d529a547989f947822955507913ff048d7620a7d316f04c9e0"",""generated_data/x004.aux"":""edaf565f21bddd54901f31b3af84debfd2a0b46ad58e19c1238bb4328cfc1305"",""generated_data/x004.dat"":""31025e542720d508ea2f074bc64a1ba73c1d197556463aa649b0876af2095763"",""generated_data/x004.hea"":""1736353f42151262da8c12db8f7f9427906f97cee6580efaa47d3c0440015275""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x005,x005,"[""generated_data/x005.hea"",""generated_data/x005.dat"",""generated_data/x005.atr"",""generated_data/x005.aux""]",generated_data/x005.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x005.atr"":""b8aaba5a994471a80f759fc7ea4b176e6f644ffad44f92b3982ece95fa809039"",""generated_data/x005.aux"":""35789af90f8c411c5a1a3a5eb7029c35d4b9a1c5d5d50f39df3d47a5b34f0433"",""generated_data/x005.dat"":""cb387ab02c93eb09efb0070c960b29a8d66a1312817ca7f8446be185cd4655a7"",""generated_data/x005.hea"":""e732e71e8fd1c3be3af43f2b702294830e5e08fff599b0e4d99579e87b94a834""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x006,x006,"[""generated_data/x006.hea"",""generated_data/x006.dat"",""generated_data/x006.atr"",""generated_data/x006.aux""]",generated_data/x006.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x006.atr"":""0389662a341f1b210486d4447c9c1eb62030394ca0aeabe9f4403de1eb45f3b5"",""generated_data/x006.aux"":""8eee50445c3d60c0a1f029264f20d516fb0129247cb83a20e4115c8ec3a46e64"",""generated_data/x006.dat"":""912bb3d460d839e696b47c42a8110850cc5fcd4db7d374e1da0dd638beca31fe"",""generated_data/x006.hea"":""e7c135de1b0c2e341494b15b525f855cad7066ac6d04448ab1597ca0bde1e60d""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x007,x007,"[""generated_data/x007.hea"",""generated_data/x007.dat"",""generated_data/x007.atr"",""generated_data/x007.aux""]",generated_data/x007.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x007.atr"":""dac55dcebee95b7b4a6dcfd837c625b69c9d37cc595a09180439e5387653b3e1"",""generated_data/x007.aux"":""d63c3582f5ffd6a27b9cac33a3d1811085a868d9ebc6c2a108a4c981d9f2b108"",""generated_data/x007.dat"":""820f2ae63b6a9eba1425ab9a7342576f05df083780779118c148488958b6c82d"",""generated_data/x007.hea"":""20c380b4b8ab7372f526990693fc490bdc3dc9fc13b0d62edf84ed3c384290a9""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x008,x008,"[""generated_data/x008.hea"",""generated_data/x008.dat"",""generated_data/x008.atr"",""generated_data/x008.aux""]",generated_data/x008.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x008.atr"":""e4254844e7bdb222be3f28fbfd6821e7c050d9a6d34943b294bd2efd9fc92356"",""generated_data/x008.aux"":""2f55bae7e8e3f943dd11e5d05f139035c33ce93731d392fe373f59d28d0ce7d3"",""generated_data/x008.dat"":""69f72e66b2939c82b58656465a1e563005d6acf9c373cda85a513cab385aa67c"",""generated_data/x008.hea"":""55c7b2431ade7cb24e1d1502ee4e3c3bee4d1eefd25f026f94ad75b713432188""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x009,x009,"[""generated_data/x009.hea"",""generated_data/x009.dat"",""generated_data/x009.atr"",""generated_data/x009.aux""]",generated_data/x009.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x009.atr"":""8accc74d1c786c57b403f012ee699fa8b01af8bea5f2b1dc4a29df85cb13a7b1"",""generated_data/x009.aux"":""fa9f6aeff10ac47585899d0ab0f9c099c031e829f4cf33b579ffe7710189a83a"",""generated_data/x009.dat"":""2cdd1690e399569c7a0f4ceb0b21c1a9c1c2438e0a44fa04b187b09e92eba058"",""generated_data/x009.hea"":""573df00ce5dbc189406c31968b3b4cef2c15cfe4fef2c1ed9741a5e246ef06b8""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x010,x010,"[""generated_data/x010.hea"",""generated_data/x010.dat"",""generated_data/x010.atr"",""generated_data/x010.aux""]",generated_data/x010.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x010.atr"":""24037c245abb948d32f526c8cf537c70a5efcf88fcc0d51d4338505514ab0d70"",""generated_data/x010.aux"":""f323e084dd79fadd4419161158281ecead0a3d818b2c0259ff19c1fbe42ea219"",""generated_data/x010.dat"":""f7bd2e1446f2a32514edd6744342412490662110ef97780d51b7b49a220b4ace"",""generated_data/x010.hea"":""eb2d308abc936f396d540e3780b4d97826b1cedd3ae529794ab4758bc9b89491""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x011,x011,"[""generated_data/x011.hea"",""generated_data/x011.dat"",""generated_data/x011.atr"",""generated_data/x011.aux""]",generated_data/x011.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x011.atr"":""6717425829224ae4893c88fe90bd1a33f6f2e25b299d973a31440a36a99d3749"",""generated_data/x011.aux"":""a1a622506f72bfc7a551466ec0a534f0f456473596e45842451ce9695fb47caf"",""generated_data/x011.dat"":""74beb40eac712dd9e66148b56e708a1f5545090ff7b3ceb2c3803527d8bf0ffe"",""generated_data/x011.hea"":""63c748e5022accb4ec65e31938e99f8b0a7653bb201e954781ffb1f43db7a428""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x012,x012,"[""generated_data/x012.hea"",""generated_data/x012.dat"",""generated_data/x012.atr"",""generated_data/x012.aux""]",generated_data/x012.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x012.atr"":""1df615da1db6eef8c40d26d4b607114106aa048cee1bcd6d2829460d95c11e09"",""generated_data/x012.aux"":""eacc9a594e7e18d4e35e0673ed1425ff478a40fb57801decc4323a3ecdcf5751"",""generated_data/x012.dat"":""2bf21b810bf3384218f121e08bd47ecb87322487b82f3999449976f63a9cc6f0"",""generated_data/x012.hea"":""bbbbc6841089eb1dc011973f52e4f4fd8482ec153fb22129be0c1c76e897c321""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
external_records_v2,simultaneous_measurements_1_0_0_local,x013,x013,"[""generated_data/x013.hea"",""generated_data/x013.dat"",""generated_data/x013.atr"",""generated_data/x013.aux""]",generated_data/x013.hea,multi_stage_rest_walk_2back_uphill_walk,interval_labeled_static_and_motion,manually_revised_aux_phase_markers,256,generated_256;SOT_native_512;FAROS_1000;NEXUS_8000;POLAR_1000;HEXOSKIN_256,SOT/Pleth,right_hand_fingertip_schematic_exact_digit_unknown,unknown,SOT/EKG_filtered,manually_revised_consensus_r_peaks,FAROS_accelerometer_xyz_no_gyroscope,mg_source_declared,"{""generated_data/x013.atr"":""43862d6bd480e6d47f7e6d983ee514d1d08ecd638e34cf36f98c983f06bab490"",""generated_data/x013.aux"":""b64379604239bac3c31160680f1681fe2d666b037ceea48744833e1ce0455f22"",""generated_data/x013.dat"":""a55c96c68dfc12293d4b6c6b4c53e0987bb8a1304ee9b19f298f8a43dc53b446"",""generated_data/x013.hea"":""ae0d50a8b5371feeedc54c41dacbccb640cf700993354df721bf570340be3ad0""}",official_full_snapshot_audit_pass,included,synchronized_ppg_ecg_accel_manual_peaks_and_phase_markers,,interval_heartbeat_motion_benchmark_candidate,none_not_an_independent_external_test,true,400,43ab3273346469e9f689ce32da9c5ad280d0a53a8bc8864adf5716f40f9f024e
